scalar,RGB_r,RGB_g,RGB_b
0.579256,0.317025,1,0
0.581213,0.324853,1,0
0.58317,0.332681,1,0
0.585127,0.340509,1,0
0.587084,0.348337,1,0
0.589041,0.356164,1,0
0.590998,0.363992,1,0
0.592955,0.37182,1,0
0.594912,0.379648,1,0
0.596869,0.387476,1,0
0.598826,0.395303,1,0
0.600783,0.403131,1,0
0.60274,0.410959,1,0
0.604697,0.418787,1,0
0.606654,0.426614,1,0
0.608611,0.434442,1,0
0.610568,0.44227,1,0
0.612524,0.450098,1,0
0.614481,0.457926,1,0
0.616438,0.465753,1,0
0.618395,0.473581,1,0
0.620352,0.481409,1,0
0.622309,0.489237,1,0
0.624266,0.497065,1,0
0.626223,0.504892,1,0
0.62818,0.51272,1,0
0.630137,0.520548,1,0
0.632094,0.528376,1,0
0.634051,0.536204,1,0
0.636008,0.544031,1,0
0.637965,0.551859,1,0
0.639922,0.559687,1,0
0.641879,0.567515,1,0
0.643836,0.575342,1,0
0.645793,0.58317,1,0
0.64775,0.590998,1,0
0.649706,0.598826,1,0
0.651663,0.606654,1,0
0.65362,0.614481,1,0
0.655577,0.622309,1,0
0.657534,0.630137,1,0
0.659491,0.637965,1,0
0.661448,0.645793,1,0
0.663405,0.65362,1,0
0.665362,0.661448,1,0
0.667319,0.669276,1,0
0.669276,0.677104,1,0
0.671233,0.684932,1,0
0.67319,0.692759,1,0
0.675147,0.700587,1,0
0.677104,0.708415,1,0
0.679061,0.716243,1,0
0.681018,0.72407,1,0
0.682975,0.731898,1,0
0.684932,0.739726,1,0
0.686888,0.747554,1,0
0.688845,0.755382,1,0
0.690802,0.763209,1,0
0.692759,0.771037,1,0
0.694716,0.778865,1,0
0.696673,0.786693,1,0
0.69863,0.794521,1,0
0.700587,0.802348,1,0
0.702544,0.810176,1,0
0.704501,0.818004,1,0
0.706458,0.825832,1,0
0.708415,0.833659,1,0
0.710372,0.841487,1,0
0.712329,0.849315,1,0
0.714286,0.857143,1,0
0.716243,0.864971,1,0
0.7182,0.872798,1,0
0.720157,0.880626,1,0
0.722114,0.888454,1,0
0.72407,0.896282,1,0
0.726027,0.90411,1,0
0.727984,0.911937,1,0
0.729941,0.919765,1,0
0.731898,0.927593,1,0
0.733855,0.935421,1,0
0.735812,0.943249,1,0
0.737769,0.951076,1,0
0.739726,0.958904,1,0
0.741683,0.966732,1,0
0.74364,0.97456,1,0
0.745597,0.982387,1,0
0.747554,0.990215,1,0
0.749511,0.998043,1,0
0.751468,1,0.994129,0
0.753425,1,0.986301,0
0.755382,1,0.978474,0
0.757339,1,0.970646,0
0.759295,1,0.962818,0
0.761252,1,0.95499,0
0.763209,1,0.947162,0
0.765166,1,0.939335,0
0.767123,1,0.931507,0
0.76908,1,0.923679,0
0.771037,1,0.915851,0
0.772994,1,0.908023,0
0.774951,1,0.900196,0
0.776908,1,0.892368,0
0.778865,1,0.88454,0
0.780822,1,0.876712,0
0.782779,1,0.868885,0
0.784736,1,0.861057,0
0.786693,1,0.853229,0
0.78865,1,0.845401,0
0.790607,1,0.837573,0
0.792564,1,0.829746,0
0.794521,1,0.821918,0
0.796477,1,0.81409,0
0.798434,1,0.806262,0
0.800391,1,0.798434,0
0.802348,1,0.790607,0
0.804305,1,0.782779,0
0.806262,1,0.774951,0
0.808219,1,0.767123,0
0.810176,1,0.759296,0
0.812133,1,0.751468,0
0.81409,1,0.74364,0
0.816047,1,0.735812,0
0.818004,1,0.727984,0
0.819961,1,0.720157,0
0.821918,1,0.712329,0
0.823875,1,0.704501,0
0.825832,1,0.696673,0
0.827789,1,0.688845,0
0.829746,1,0.681018,0
0.831703,1,0.67319,0
0.833659,1,0.665362,0
0.835616,1,0.657534,0
0.837573,1,0.649706,0
0.83953,1,0.641879,0
0.841487,1,0.634051,0
0.843444,1,0.626223,0
0.845401,1,0.618395,0
0.847358,1,0.610568,0
0.849315,1,0.60274,0
0.851272,1,0.594912,0
0.853229,1,0.587084,0
0.855186,1,0.579256,0
0.857143,1,0.571429,0
0.8591,1,0.563601,0
0.861057,1,0.555773,0
0.863014,1,0.547945,0
0.864971,1,0.540117,0
0.866928,1,0.53229,0
0.868885,1,0.524462,0
0.870841,1,0.516634,0
0.872798,1,0.508806,0
0.874755,1,0.500978,0
0.876712,1,0.493151,0
0.878669,1,0.485323,0
0.880626,1,0.477495,0
0.882583,1,0.469667,0
0.88454,1,0.46184,0
0.886497,1,0.454012,0
0.888454,1,0.446184,0
0.890411,1,0.438356,0
0.892368,1,0.430528,0
0.894325,1,0.422701,0
0.896282,1,0.414873,0
0.898239,1,0.407045,0
0.900196,1,0.399217,0
0.902153,1,0.391389,0
0.90411,1,0.383562,0
0.906067,1,0.375734,0
0.908023,1,0.367906,0
0.90998,1,0.360078,0
0.911937,1,0.35225,0
0.913894,1,0.344423,0
0.915851,1,0.336595,0
0.917808,1,0.328767,0
0.919765,1,0.320939,0
0.921722,1,0.313112,0
0.923679,1,0.305284,0
0.925636,1,0.297456,0
0.927593,1,0.289628,0
0.92955,1,0.2818,0
0.931507,1,0.273973,0
0.933464,1,0.266145,0
0.935421,1,0.258317,0
0.937378,1,0.250489,0
0.939335,1,0.242661,0
0.941292,1,0.234834,0
0.943249,1,0.227006,0
0.945205,1,0.219178,0
0.947162,1,0.21135,0
0.949119,1,0.203523,0
0.951076,1,0.195695,0
0.953033,1,0.187867,0
0.95499,1,0.180039,0
0.956947,1,0.172211,0
0.958904,1,0.164384,0
0.960861,1,0.156556,0
0.962818,1,0.148728,0
0.964775,1,0.1409,0
0.966732,1,0.133072,0
0.968689,1,0.125245,0
0.970646,1,0.117417,0
0.972603,1,0.109589,0
0.97456,1,0.101761,0
0.976517,1,0.0939335,0
0.978474,1,0.0861057,0
0.980431,1,0.0782779,0
0.982387,1,0.0704501,0
0.984344,1,0.0626223,0
0.986301,1,0.0547945,0
0.988258,1,0.0469667,0
0.990215,1,0.0391389,0
0.992172,1,0.0313112,0
0.994129,1,0.0234834,0
0.996086,1,0.0156556,0
0.998043,1,0.00782779,0
1,1,0,0
