scalar,RGB_r,RGB_g,RGB_b
0.1448140900,0.1810176125,0.1131287671,0.0720450098
0.1467710372,0.1834637965,0.1146575342,0.0730185910
0.1487279843,0.1859099804,0.1161863014,0.0739921722
0.1506849315,0.1883561644,0.1177150685,0.0749657534
0.1526418787,0.1908023483,0.1192438356,0.0759393346
0.1545988258,0.1932485323,0.1207726027,0.0769129159
0.1565557730,0.1956947162,0.1223013699,0.0778864971
0.1585127202,0.1981409002,0.1238301370,0.0788600783
0.1604696673,0.2005870841,0.1253589041,0.0798336595
0.1624266145,0.2030332681,0.1268876712,0.0808072407
0.1643835616,0.2054794521,0.1284164384,0.0817808219
0.1663405088,0.2079256360,0.1299452055,0.0827544031
0.1682974560,0.2103718200,0.1314739726,0.0837279843
0.1702544031,0.2128180039,0.1330027397,0.0847015656
0.1722113503,0.2152641879,0.1345315068,0.0856751468
0.1741682975,0.2177103718,0.1360602740,0.0866487280
0.1761252446,0.2201565558,0.1375890411,0.0876223092
0.1780821918,0.2226027397,0.1391178082,0.0885958904
0.1800391389,0.2250489237,0.1406465753,0.0895694716
0.1819960861,0.2274951076,0.1421753425,0.0905430528
0.1839530333,0.2299412916,0.1437041096,0.0915166341
0.1859099804,0.2323874755,0.1452328767,0.0924902153
0.1878669276,0.2348336595,0.1467616438,0.0934637965
0.1898238748,0.2372798434,0.1482904110,0.0944373777
0.1917808219,0.2397260274,0.1498191781,0.0954109589
0.1937377691,0.2421722114,0.1513479452,0.0963845401
0.1956947162,0.2446183953,0.1528767123,0.0973581213
0.1976516634,0.2470645793,0.1544054795,0.0983317025
0.1996086106,0.2495107632,0.1559342466,0.0993052838
0.2015655577,0.2519569472,0.1574630137,0.1002788650
0.2035225049,0.2544031311,0.1589917808,0.1012524462
0.2054794521,0.2568493151,0.1605205479,0.1022260274
0.2074363992,0.2592954990,0.1620493151,0.1031996086
0.2093933464,0.2617416830,0.1635780822,0.1041731898
0.2113502935,0.2641878669,0.1651068493,0.1051467710
0.2133072407,0.2666340509,0.1666356164,0.1061203523
0.2152641879,0.2690802348,0.1681643836,0.1070939335
0.2172211350,0.2715264188,0.1696931507,0.1080675147
0.2191780822,0.2739726027,0.1712219178,0.1090410959
0.2211350294,0.2764187867,0.1727506849,0.1100146771
0.2230919765,0.2788649706,0.1742794521,0.1109882583
0.2250489237,0.2813111546,0.1758082192,0.1119618395
0.2270058708,0.2837573386,0.1773369863,0.1129354207
0.2289628180,0.2862035225,0.1788657534,0.1139090020
0.2309197652,0.2886497065,0.1803945205,0.1148825832
0.2328767123,0.2910958904,0.1819232877,0.1158561644
0.2348336595,0.2935420744,0.1834520548,0.1168297456
0.2367906067,0.2959882583,0.1849808219,0.1178033268
0.2387475538,0.2984344423,0.1865095890,0.1187769080
0.2407045010,0.3008806262,0.1880383562,0.1197504892
0.2426614481,0.3033268102,0.1895671233,0.1207240705
0.2446183953,0.3057729941,0.1910958904,0.1216976517
0.2465753425,0.3082191781,0.1926246575,0.1226712329
0.2485322896,0.3106653620,0.1941534247,0.1236448141
0.2504892368,0.3131115460,0.1956821918,0.1246183953
0.2524461840,0.3155577299,0.1972109589,0.1255919765
0.2544031311,0.3180039139,0.1987397260,0.1265655577
0.2563600783,0.3204500978,0.2002684932,0.1275391389
0.2583170254,0.3228962818,0.2017972603,0.1285127202
0.2602739726,0.3253424658,0.2033260274,0.1294863014
0.2622309198,0.3277886497,0.2048547945,0.1304598826
0.2641878669,0.3302348337,0.2063835616,0.1314334638
0.2661448141,0.3326810176,0.2079123288,0.1324070450
0.2681017613,0.3351272016,0.2094410959,0.1333806262
0.2700587084,0.3375733855,0.2109698630,0.1343542074
0.2720156556,0.3400195695,0.2124986301,0.1353277886
0.2739726027,0.3424657534,0.2140273973,0.1363013699
0.2759295499,0.3449119374,0.2155561644,0.1372749511
0.2778864971,0.3473581213,0.2170849315,0.1382485323
0.2798434442,0.3498043053,0.2186136986,0.1392221135
0.2818003914,0.3522504892,0.2201424658,0.1401956947
0.2837573386,0.3546966732,0.2216712329,0.1411692759
0.2857142857,0.3571428571,0.2232000000,0.1421428571
0.2876712329,0.3595890411,0.2247287671,0.1431164384
0.2896281800,0.3620352250,0.2262575342,0.1440900196
0.2915851272,0.3644814090,0.2277863014,0.1450636008
0.2935420744,0.3669275930,0.2293150685,0.1460371820
0.2954990215,0.3693737769,0.2308438356,0.1470107632
0.2974559687,0.3718199609,0.2323726027,0.1479843444
0.2994129159,0.3742661448,0.2339013699,0.1489579256
0.3013698630,0.3767123288,0.2354301370,0.1499315068
0.3033268102,0.3791585127,0.2369589041,0.1509050881
0.3052837573,0.3816046967,0.2384876712,0.1518786693
0.3072407045,0.3840508806,0.2400164384,0.1528522505
0.3091976517,0.3864970646,0.2415452055,0.1538258317
0.3111545988,0.3889432485,0.2430739726,0.1547994129
0.3131115460,0.3913894325,0.2446027397,0.1557729941
0.3150684932,0.3938356164,0.2461315068,0.1567465753
0.3170254403,0.3962818004,0.2476602740,0.1577201566
0.3189823875,0.3987279843,0.2491890411,0.1586937378
0.3209393346,0.4011741683,0.2507178082,0.1596673190
0.3228962818,0.4036203523,0.2522465753,0.1606409002
0.3248532290,0.4060665362,0.2537753425,0.1616144814
0.3268101761,0.4085127202,0.2553041096,0.1625880626
0.3287671233,0.4109589041,0.2568328767,0.1635616438
0.3307240705,0.4134050881,0.2583616438,0.1645352250
0.3326810176,0.4158512720,0.2598904110,0.1655088063
0.3346379648,0.4182974560,0.2614191781,0.1664823875
0.3365949119,0.4207436399,0.2629479452,0.1674559687
0.3385518591,0.4231898239,0.2644767123,0.1684295499
0.3405088063,0.4256360078,0.2660054795,0.1694031311
0.3424657534,0.4280821918,0.2675342466,0.1703767123
0.3444227006,0.4305283757,0.2690630137,0.1713502935
0.3463796477,0.4329745597,0.2705917808,0.1723238748
0.3483365949,0.4354207436,0.2721205479,0.1732974560
0.3502935421,0.4378669276,0.2736493151,0.1742710372
0.3522504892,0.4403131115,0.2751780822,0.1752446184
0.3542074364,0.4427592955,0.2767068493,0.1762181996
0.3561643836,0.4452054795,0.2782356164,0.1771917808
0.3581213307,0.4476516634,0.2797643836,0.1781653620
0.3600782779,0.4500978474,0.2812931507,0.1791389432
0.3620352250,0.4525440313,0.2828219178,0.1801125245
0.3639921722,0.4549902153,0.2843506849,0.1810861057
0.3659491194,0.4574363992,0.2858794521,0.1820596869
0.3679060665,0.4598825832,0.2874082192,0.1830332681
0.3698630137,0.4623287671,0.2889369863,0.1840068493
0.3718199609,0.4647749511,0.2904657534,0.1849804305
0.3737769080,0.4672211350,0.2919945205,0.1859540117
0.3757338552,0.4696673190,0.2935232877,0.1869275930
0.3776908023,0.4721135029,0.2950520548,0.1879011742
0.3796477495,0.4745596869,0.2965808219,0.1888747554
0.3816046967,0.4770058708,0.2981095890,0.1898483366
0.3835616438,0.4794520548,0.2996383562,0.1908219178
0.3855185910,0.4818982387,0.3011671233,0.1917954990
0.3874755382,0.4843444227,0.3026958904,0.1927690802
0.3894324853,0.4867906067,0.3042246575,0.1937426614
0.3913894325,0.4892367906,0.3057534247,0.1947162427
0.3933463796,0.4916829746,0.3072821918,0.1956898239
0.3953033268,0.4941291585,0.3088109589,0.1966634051
0.3972602740,0.4965753425,0.3103397260,0.1976369863
0.3992172211,0.4990215264,0.3118684932,0.1986105675
0.4011741683,0.5014677104,0.3133972603,0.1995841487
0.4031311155,0.5039138943,0.3149260274,0.2005577299
0.4050880626,0.5063600783,0.3164547945,0.2015313112
0.4070450098,0.5088062622,0.3179835616,0.2025048924
0.4090019569,0.5112524462,0.3195123288,0.2034784736
0.4109589041,0.5136986301,0.3210410959,0.2044520548
0.4129158513,0.5161448141,0.3225698630,0.2054256360
0.4148727984,0.5185909980,0.3240986301,0.2063992172
0.4168297456,0.5210371820,0.3256273973,0.2073727984
0.4187866928,0.5234833659,0.3271561644,0.2083463796
0.4207436399,0.5259295499,0.3286849315,0.2093199609
0.4227005871,0.5283757339,0.3302136986,0.2102935421
0.4246575342,0.5308219178,0.3317424658,0.2112671233
0.4266144814,0.5332681018,0.3332712329,0.2122407045
0.4285714286,0.5357142857,0.3348000000,0.2132142857
0.4305283757,0.5381604697,0.3363287671,0.2141878669
0.4324853229,0.5406066536,0.3378575342,0.2151614481
0.4344422701,0.5430528376,0.3393863014,0.2161350294
0.4363992172,0.5454990215,0.3409150685,0.2171086106
0.4383561644,0.5479452055,0.3424438356,0.2180821918
0.4403131115,0.5503913894,0.3439726027,0.2190557730
0.4422700587,0.5528375734,0.3455013699,0.2200293542
0.4442270059,0.5552837573,0.3470301370,0.2210029354
0.4461839530,0.5577299413,0.3485589041,0.2219765166
0.4481409002,0.5601761252,0.3500876712,0.2229500978
0.4500978474,0.5626223092,0.3516164384,0.2239236791
0.4520547945,0.5650684932,0.3531452055,0.2248972603
0.4540117417,0.5675146771,0.3546739726,0.2258708415
0.4559686888,0.5699608611,0.3562027397,0.2268444227
0.4579256360,0.5724070450,0.3577315068,0.2278180039
0.4598825832,0.5748532290,0.3592602740,0.2287915851
0.4618395303,0.5772994129,0.3607890411,0.2297651663
0.4637964775,0.5797455969,0.3623178082,0.2307387476
0.4657534247,0.5821917808,0.3638465753,0.2317123288
0.4677103718,0.5846379648,0.3653753425,0.2326859100
0.4696673190,0.5870841487,0.3669041096,0.2336594912
0.4716242661,0.5895303327,0.3684328767,0.2346330724
0.4735812133,0.5919765166,0.3699616438,0.2356066536
0.4755381605,0.5944227006,0.3714904110,0.2365802348
0.4774951076,0.5968688845,0.3730191781,0.2375538160
0.4794520548,0.5993150685,0.3745479452,0.2385273973
0.4814090020,0.6017612524,0.3760767123,0.2395009785
0.4833659491,0.6042074364,0.3776054795,0.2404745597
0.4853228963,0.6066536204,0.3791342466,0.2414481409
0.4872798434,0.6090998043,0.3806630137,0.2424217221
0.4892367906,0.6115459883,0.3821917808,0.2433953033
0.4911937378,0.6139921722,0.3837205479,0.2443688845
0.4931506849,0.6164383562,0.3852493151,0.2453424658
0.4951076321,0.6188845401,0.3867780822,0.2463160470
0.4970645793,0.6213307241,0.3883068493,0.2472896282
0.4990215264,0.6237769080,0.3898356164,0.2482632094
0.5009784736,0.6262230920,0.3913643836,0.2492367906
0.5029354207,0.6286692759,0.3928931507,0.2502103718
0.5048923679,0.6311154599,0.3944219178,0.2511839530
0.5068493151,0.6335616438,0.3959506849,0.2521575342
0.5088062622,0.6360078278,0.3974794521,0.2531311155
0.5107632094,0.6384540117,0.3990082192,0.2541046967
0.5127201566,0.6409001957,0.4005369863,0.2550782779
0.5146771037,0.6433463796,0.4020657534,0.2560518591
0.5166340509,0.6457925636,0.4035945205,0.2570254403
0.5185909980,0.6482387476,0.4051232877,0.2579990215
0.5205479452,0.6506849315,0.4066520548,0.2589726027
0.5225048924,0.6531311155,0.4081808219,0.2599461840
0.5244618395,0.6555772994,0.4097095890,0.2609197652
0.5264187867,0.6580234834,0.4112383562,0.2618933464
0.5283757339,0.6604696673,0.4127671233,0.2628669276
0.5303326810,0.6629158513,0.4142958904,0.2638405088
0.5322896282,0.6653620352,0.4158246575,0.2648140900
0.5342465753,0.6678082192,0.4173534247,0.2657876712
0.5362035225,0.6702544031,0.4188821918,0.2667612524
0.5381604697,0.6727005871,0.4204109589,0.2677348337
0.5401174168,0.6751467710,0.4219397260,0.2687084149
0.5420743640,0.6775929550,0.4234684932,0.2696819961
0.5440313112,0.6800391389,0.4249972603,0.2706555773
0.5459882583,0.6824853229,0.4265260274,0.2716291585
0.5479452055,0.6849315068,0.4280547945,0.2726027397
0.5499021526,0.6873776908,0.4295835616,0.2735763209
0.5518590998,0.6898238748,0.4311123288,0.2745499022
0.5538160470,0.6922700587,0.4326410959,0.2755234834
0.5557729941,0.6947162427,0.4341698630,0.2764970646
0.5577299413,0.6971624266,0.4356986301,0.2774706458
0.5596868885,0.6996086106,0.4372273973,0.2784442270
0.5616438356,0.7020547945,0.4387561644,0.2794178082
0.5636007828,0.7045009785,0.4402849315,0.2803913894
0.5655577299,0.7069471624,0.4418136986,0.2813649706
0.5675146771,0.7093933464,0.4433424658,0.2823385519
0.5694716243,0.7118395303,0.4448712329,0.2833121331
0.5714285714,0.7142857143,0.4464000000,0.2842857143
0.5733855186,0.7167318982,0.4479287671,0.2852592955
0.5753424658,0.7191780822,0.4494575342,0.2862328767
0.5772994129,0.7216242661,0.4509863014,0.2872064579
0.5792563601,0.7240704501,0.4525150685,0.2881800391
0.5812133072,0.7265166341,0.4540438356,0.2891536204
0.5831702544,0.7289628180,0.4555726027,0.2901272016
0.5851272016,0.7314090020,0.4571013699,0.2911007828
0.5870841487,0.7338551859,0.4586301370,0.2920743640
0.5890410959,0.7363013699,0.4601589041,0.2930479452
0.5909980431,0.7387475538,0.4616876712,0.2940215264
0.5929549902,0.7411937378,0.4632164384,0.2949951076
0.5949119374,0.7436399217,0.4647452055,0.2959686888
0.5968688845,0.7460861057,0.4662739726,0.2969422701
0.5988258317,0.7485322896,0.4678027397,0.2979158513
0.6007827789,0.7509784736,0.4693315068,0.2988894325
0.6027397260,0.7534246575,0.4708602740,0.2998630137
0.6046966732,0.7558708415,0.4723890411,0.3008365949
0.6066536204,0.7583170254,0.4739178082,0.3018101761
0.6086105675,0.7607632094,0.4754465753,0.3027837573
0.6105675147,0.7632093933,0.4769753425,0.3037573386
0.6125244618,0.7656555773,0.4785041096,0.3047309198
0.6144814090,0.7681017613,0.4800328767,0.3057045010
0.6164383562,0.7705479452,0.4815616438,0.3066780822
0.6183953033,0.7729941292,0.4830904110,0.3076516634
0.6203522505,0.7754403131,0.4846191781,0.3086252446
0.6223091977,0.7778864971,0.4861479452,0.3095988258
0.6242661448,0.7803326810,0.4876767123,0.3105724070
0.6262230920,0.7827788650,0.4892054795,0.3115459883
0.6281800391,0.7852250489,0.4907342466,0.3125195695
0.6301369863,0.7876712329,0.4922630137,0.3134931507
0.6320939335,0.7901174168,0.4937917808,0.3144667319
0.6340508806,0.7925636008,0.4953205479,0.3154403131
0.6360078278,0.7950097847,0.4968493151,0.3164138943
0.6379647750,0.7974559687,0.4983780822,0.3173874755
0.6399217221,0.7999021526,0.4999068493,0.3183610568
0.6418786693,0.8023483366,0.5014356164,0.3193346380
0.6438356164,0.8047945205,0.5029643836,0.3203082192
0.6457925636,0.8072407045,0.5044931507,0.3212818004
0.6477495108,0.8096868885,0.5060219178,0.3222553816
0.6497064579,0.8121330724,0.5075506849,0.3232289628
0.6516634051,0.8145792564,0.5090794521,0.3242025440
0.6536203523,0.8170254403,0.5106082192,0.3251761252
0.6555772994,0.8194716243,0.5121369863,0.3261497065
0.6575342466,0.8219178082,0.5136657534,0.3271232877
0.6594911937,0.8243639922,0.5151945205,0.3280968689
0.6614481409,0.8268101761,0.5167232877,0.3290704501
0.6634050881,0.8292563601,0.5182520548,0.3300440313
0.6653620352,0.8317025440,0.5197808219,0.3310176125
0.6673189824,0.8341487280,0.5213095890,0.3319911937
0.6692759295,0.8365949119,0.5228383562,0.3329647750
0.6712328767,0.8390410959,0.5243671233,0.3339383562
0.6731898239,0.8414872798,0.5258958904,0.3349119374
0.6751467710,0.8439334638,0.5274246575,0.3358855186
0.6771037182,0.8463796477,0.5289534247,0.3368590998
0.6790606654,0.8488258317,0.5304821918,0.3378326810
0.6810176125,0.8512720157,0.5320109589,0.3388062622
0.6829745597,0.8537181996,0.5335397260,0.3397798434
0.6849315068,0.8561643836,0.5350684932,0.3407534247
0.6868884540,0.8586105675,0.5365972603,0.3417270059
0.6888454012,0.8610567515,0.5381260274,0.3427005871
0.6908023483,0.8635029354,0.5396547945,0.3436741683
0.6927592955,0.8659491194,0.5411835616,0.3446477495
0.6947162427,0.8683953033,0.5427123288,0.3456213307
0.6966731898,0.8708414873,0.5442410959,0.3465949119
0.6986301370,0.8732876712,0.5457698630,0.3475684932
0.7005870841,0.8757338552,0.5472986301,0.3485420744
0.7025440313,0.8781800391,0.5488273973,0.3495156556
0.7045009785,0.8806262231,0.5503561644,0.3504892368
0.7064579256,0.8830724070,0.5518849315,0.3514628180
0.7084148728,0.8855185910,0.5534136986,0.3524363992
0.7103718200,0.8879647750,0.5549424658,0.3534099804
0.7123287671,0.8904109589,0.5564712329,0.3543835616
0.7142857143,0.8928571429,0.5580000000,0.3553571429
0.7162426614,0.8953033268,0.5595287671,0.3563307241
0.7181996086,0.8977495108,0.5610575342,0.3573043053
0.7201565558,0.9001956947,0.5625863014,0.3582778865
0.7221135029,0.9026418787,0.5641150685,0.3592514677
0.7240704501,0.9050880626,0.5656438356,0.3602250489
0.7260273973,0.9075342466,0.5671726027,0.3611986301
0.7279843444,0.9099804305,0.5687013699,0.3621722114
0.7299412916,0.9124266145,0.5702301370,0.3631457926
0.7318982387,0.9148727984,0.5717589041,0.3641193738
0.7338551859,0.9173189824,0.5732876712,0.3650929550
0.7358121331,0.9197651663,0.5748164384,0.3660665362
0.7377690802,0.9222113503,0.5763452055,0.3670401174
0.7397260274,0.9246575342,0.5778739726,0.3680136986
0.7416829746,0.9271037182,0.5794027397,0.3689872798
0.7436399217,0.9295499022,0.5809315068,0.3699608611
0.7455968689,0.9319960861,0.5824602740,0.3709344423
0.7475538160,0.9344422701,0.5839890411,0.3719080235
0.7495107632,0.9368884540,0.5855178082,0.3728816047
0.7514677104,0.9393346380,0.5870465753,0.3738551859
0.7534246575,0.9417808219,0.5885753425,0.3748287671
0.7553816047,0.9442270059,0.5901041096,0.3758023483
0.7573385519,0.9466731898,0.5916328767,0.3767759295
0.7592954990,0.9491193738,0.5931616438,0.3777495108
0.7612524462,0.9515655577,0.5946904110,0.3787230920
0.7632093933,0.9540117417,0.5962191781,0.3796966732
0.7651663405,0.9564579256,0.5977479452,0.3806702544
0.7671232877,0.9589041096,0.5992767123,0.3816438356
0.7690802348,0.9613502935,0.6008054795,0.3826174168
0.7710371820,0.9637964775,0.6023342466,0.3835909980
0.7729941292,0.9662426614,0.6038630137,0.3845645793
0.7749510763,0.9686888454,0.6053917808,0.3855381605
0.7769080235,0.9711350294,0.6069205479,0.3865117417
0.7788649706,0.9735812133,0.6084493151,0.3874853229
0.7808219178,0.9760273973,0.6099780822,0.3884589041
0.7827788650,0.9784735812,0.6115068493,0.3894324853
0.7847358121,0.9809197652,0.6130356164,0.3904060665
0.7866927593,0.9833659491,0.6145643836,0.3913796477
0.7886497065,0.9858121331,0.6160931507,0.3923532290
0.7906066536,0.9882583170,0.6176219178,0.3933268102
0.7925636008,0.9907045010,0.6191506849,0.3943003914
0.7945205479,0.9931506849,0.6206794521,0.3952739726
0.7964774951,0.9955968689,0.6222082192,0.3962475538
0.7984344423,0.9980430528,0.6237369863,0.3972211350
0.8003913894,1.0000000000,0.6252657534,0.3981947162
0.8023483366,1.0000000000,0.6267945205,0.3991682975
0.8043052838,1.0000000000,0.6283232877,0.4001418787
0.8062622309,1.0000000000,0.6298520548,0.4011154599
0.8082191781,1.0000000000,0.6313808219,0.4020890411
0.8101761252,1.0000000000,0.6329095890,0.4030626223
0.8121330724,1.0000000000,0.6344383562,0.4040362035
0.8140900196,1.0000000000,0.6359671233,0.4050097847
0.8160469667,1.0000000000,0.6374958904,0.4059833659
0.8180039139,1.0000000000,0.6390246575,0.4069569472
0.8199608611,1.0000000000,0.6405534247,0.4079305284
0.8219178082,1.0000000000,0.6420821918,0.4089041096
0.8238747554,1.0000000000,0.6436109589,0.4098776908
0.8258317025,1.0000000000,0.6451397260,0.4108512720
0.8277886497,1.0000000000,0.6466684932,0.4118248532
0.8297455969,1.0000000000,0.6481972603,0.4127984344
0.8317025440,1.0000000000,0.6497260274,0.4137720157
0.8336594912,1.0000000000,0.6512547945,0.4147455969
0.8356164384,1.0000000000,0.6527835616,0.4157191781
0.8375733855,1.0000000000,0.6543123288,0.4166927593
0.8395303327,1.0000000000,0.6558410959,0.4176663405
0.8414872798,1.0000000000,0.6573698630,0.4186399217
0.8434442270,1.0000000000,0.6588986301,0.4196135029
0.8454011742,1.0000000000,0.6604273973,0.4205870841
0.8473581213,1.0000000000,0.6619561644,0.4215606654
0.8493150685,1.0000000000,0.6634849315,0.4225342466
0.8512720157,1.0000000000,0.6650136986,0.4235078278
0.8532289628,1.0000000000,0.6665424658,0.4244814090
0.8551859100,1.0000000000,0.6680712329,0.4254549902
0.8571428571,1.0000000000,0.6696000000,0.4264285714
0.8590998043,1.0000000000,0.6711287671,0.4274021526
0.8610567515,1.0000000000,0.6726575342,0.4283757339
0.8630136986,1.0000000000,0.6741863014,0.4293493151
0.8649706458,1.0000000000,0.6757150685,0.4303228963
0.8669275930,1.0000000000,0.6772438356,0.4312964775
0.8688845401,1.0000000000,0.6787726027,0.4322700587
0.8708414873,1.0000000000,0.6803013699,0.4332436399
0.8727984344,1.0000000000,0.6818301370,0.4342172211
0.8747553816,1.0000000000,0.6833589041,0.4351908023
0.8767123288,1.0000000000,0.6848876712,0.4361643836
0.8786692759,1.0000000000,0.6864164384,0.4371379648
0.8806262231,1.0000000000,0.6879452055,0.4381115460
0.8825831703,1.0000000000,0.6894739726,0.4390851272
0.8845401174,1.0000000000,0.6910027397,0.4400587084
0.8864970646,1.0000000000,0.6925315068,0.4410322896
0.8884540117,1.0000000000,0.6940602740,0.4420058708
0.8904109589,1.0000000000,0.6955890411,0.4429794521
0.8923679061,1.0000000000,0.6971178082,0.4439530333
0.8943248532,1.0000000000,0.6986465753,0.4449266145
0.8962818004,1.0000000000,0.7001753425,0.4459001957
0.8982387476,1.0000000000,0.7017041096,0.4468737769
0.9001956947,1.0000000000,0.7032328767,0.4478473581
0.9021526419,1.0000000000,0.7047616438,0.4488209393
0.9041095890,1.0000000000,0.7062904110,0.4497945205
0.9060665362,1.0000000000,0.7078191781,0.4507681018
0.9080234834,1.0000000000,0.7093479452,0.4517416830
0.9099804305,1.0000000000,0.7108767123,0.4527152642
0.9119373777,1.0000000000,0.7124054795,0.4536888454
0.9138943249,1.0000000000,0.7139342466,0.4546624266
0.9158512720,1.0000000000,0.7154630137,0.4556360078
0.9178082192,1.0000000000,0.7169917808,0.4566095890
0.9197651663,1.0000000000,0.7185205479,0.4575831703
0.9217221135,1.0000000000,0.7200493151,0.4585567515
0.9236790607,1.0000000000,0.7215780822,0.4595303327
0.9256360078,1.0000000000,0.7231068493,0.4605039139
0.9275929550,1.0000000000,0.7246356164,0.4614774951
0.9295499022,1.0000000000,0.7261643836,0.4624510763
0.9315068493,1.0000000000,0.7276931507,0.4634246575
0.9334637965,1.0000000000,0.7292219178,0.4643982387
0.9354207436,1.0000000000,0.7307506849,0.4653718200
0.9373776908,1.0000000000,0.7322794521,0.4663454012
0.9393346380,1.0000000000,0.7338082192,0.4673189824
0.9412915851,1.0000000000,0.7353369863,0.4682925636
0.9432485323,1.0000000000,0.7368657534,0.4692661448
0.9452054795,1.0000000000,0.7383945205,0.4702397260
0.9471624266,1.0000000000,0.7399232877,0.4712133072
0.9491193738,1.0000000000,0.7414520548,0.4721868885
0.9510763209,1.0000000000,0.7429808219,0.4731604697
0.9530332681,1.0000000000,0.7445095890,0.4741340509
0.9549902153,1.0000000000,0.7460383562,0.4751076321
0.9569471624,1.0000000000,0.7475671233,0.4760812133
0.9589041096,1.0000000000,0.7490958904,0.4770547945
0.9608610568,1.0000000000,0.7506246575,0.4780283757
0.9628180039,1.0000000000,0.7521534247,0.4790019569
0.9647749511,1.0000000000,0.7536821918,0.4799755382
0.9667318982,1.0000000000,0.7552109589,0.4809491194
0.9686888454,1.0000000000,0.7567397260,0.4819227006
0.9706457926,1.0000000000,0.7582684932,0.4828962818
0.9726027397,1.0000000000,0.7597972603,0.4838698630
